car	marca	modelo	año	cilindrada	estilo	combustibile	transmision	estado	kilometraje	puertas	pagoImpuesto	negociable	recibeVehiculo	fechaIngreso	vecesVisto	comentarios	precio
26223956	Jeep	LIBERTY SPORT	2002	"3,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	156900	4	SI	SI	NO	07 de Febrero del 2020	Este vehículo ha sido visto 312 veces.	Recién hecho cambio de aceite	3600000
7478786	Hyundai	ELANTRA GLS	2009	"1,600 cc"	Sedán	Gasolina	Manual	Excelente	ND	4	SI	SI	SI	10 de Febrero del 2020	Este vehículo ha sido visto 315 veces.	esta en excelente estado general comprado en agencia full extras financiada una parte recibo	3600000
59649483	Nissan	FRONTIER	1999	"2,400 cc"	Pickup 4x2	Gasolina	Manual	Excelente	100000	2	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 144 veces.	Se vende excelente estado solo efectivo	3600000
12283796	Subaru	IMPREZA	2006	"1,600 cc"	Sedán	Gasolina	Manual	Bueno	188000	4	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 294 veces.	versión normal no turbo dvd camara retroceso	3600000
48490096	Nissan	XTRAIL	2005	"2,500 cc"	Todo Terreno 4x4	Gasolina	Manual	Muy Bueno	232311	5	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 244 veces.	RTV y Marchamo al día. Gasolina	3600000
78582986	Toyota	YARIS	2007	"1,500 cc"	Hatchback	Gasolina	Automática/Dual	Excelente	78000	3	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 201 veces.	Excelente estado pintura motor llantas FINANCIMIENTO un vehículo muy cómodo.	3600000
27853619	Toyota	4RUNNER	2016	"4,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	50000	4	SI	SI	NO	13 de Febrero del 2020	Este vehículo ha sido visto 183 veces.	Excelente estado se recibe	27900000
2128734	Porsche	CAYENNE	2015	"3,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	50000	5	SI	SI	SI	03 de Febrero del 2020	Este vehículo ha sido visto 1207 veces.	Impecable récord de agencia se recibe y se financia	28490000
2299741	Volvo	XC90 D5	2016	"2,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Muy Bueno	50000	5	SI	SI	SI	15 de Febrero del 2020	Este vehículo ha sido visto 33 veces.	Record de Agencia. Un solo dueño. Financiamiento disponible. Siete pasajeros	30258800
8546510	BMW	X5  SDRIVE 25D	2017	"2,000 cc"	Todo Terreno 4x2	Diesel	Automática/Dual	Excelente	26000	4	SI	SI	NO	15 de Enero del 2020	Este vehículo ha sido visto 666 veces.	"Un solo dueno, muy pocos kms, PRECIO EN DOLARES"	30598200
7212903	BMW	X5 SDRIVE	2017	"2,000 cc"	Todo Terreno 4x2	Diesel	Automática/Dual	Excelente	49300	4	SI	SI	SI	21 de Agosto del 2019	Este vehículo ha sido visto 3037 veces.	UN SOLO DUEÑO-RECORD AGENCIA-DASH DIGITAL-ASIENTOS CON MEMORIAS-ARO DIECINUEVE-PEDIDO ESPECIAL	30635587
6645177	BMW	520	2018	"2,000 cc"	Sedán	Gasolina	Automática/Dual	Excelente	27031	4	SI	SI	SI	21 de Enero del 2020	Este vehículo ha sido visto 773 veces.	MAS GASTOS DE TRASPASO	30682515
9407371	Hyundai	TUCSON GL	2017	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	50167	5	SI	SI	SI	24 de Enero del 2020	Este vehículo ha sido visto 432 veces.	"Nítido, de agencia, financiamiento, Recibimos su vehículo, precio más traspaso, excelente tucson"	13500000
8377437	Mitsubishi	MONTERO GLS	2017	"3,200 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	50400	4	SI	SI	NO	12 de Febrero del 2020	Este vehículo ha sido visto 279 veces.	"EXCELENTE ESTADO, CITA PREVIA! www.autopremiumcr"	23452000
9385501	Isuzu	MUX	2015	"2,500 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	50500	4	SI	SI	SI	23 de Octubre del 2019	Este vehículo ha sido visto 1961 veces.	"Impecable, comprado en agencia, full extras, financiamiento, mas info en Fb e Ig Auto Match Alajuela"	20200000
98215036	Land	Rover DISCOVERY SPORT HSE	2015	"2,200 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	50500	5	SI	SI	NO	07 de Enero del 2020	Este vehículo ha sido visto 1264 veces.	Excelente estado. Como nuevo. Dos dueños. Llantas AT casi nuevas. Poco uso. Negociable.	20500000
9708909	Audi	Q7	2014	"3,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	50600	4	SI	NO	NO	06 de Febrero del 2020	Este vehículo ha sido visto 127 veces.	SUV	21450000
92087582	Volvo	XC90	2017	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	50633	4	SI	SI	NO	27 de Enero del 2020	Este vehículo ha sido visto 764 veces.		35000000
3368077	Toyota	RAV4	2017	"2,000 cc"	Todo Terreno 4x4	Gasolina	Manual	Excelente	50900	4	SI	NO	SI	25 de Setiembre del 2019	Este vehículo ha sido visto 7778 veces.	Impecable y hermoso FB: Z MOTORS. Contáctenos x WhatsApp.	13400000
69356415	Chevrolet	SILVERADO	2018	"5,300 cc"	Pickup 4x4	Gasolina	Automática/Dual	Excelente	8000	4	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 312 veces.	Llama y negociamos se financia	31300000
5975914	BMW	X5	2016	"3,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	50969	4	SI	SI	SI	22 de Enero del 2020	Este vehículo ha sido visto 664 veces.	MAS GASTOS DE TRASPASO	28616056
37843751	Toyota	YARIS	2008	"1,600 cc"	Hatchback	Gasolina	Manual	Excelente	112000	3	SI	SI	NO	04 de Febrero del 2020	Este vehículo ha sido visto 2063 veces.	NO RECIBO DUAL VVTI NUEVE AIRBAGS AC BI-ZONA ECONOMICO Y CONFIABLE SE VENDE POR POCO USO RTV LIMPIA	3500000
28284445	Peugeot	207	2011	"1,400 cc"	Sedán	Diesel	Manual	Excelente	60300	4	SI	SI	NO	06 de Febrero del 2020	Este vehículo ha sido visto 369 veces.	TURBO DIESEL  SUPER ECONOMICO    TODO AL DIA IMPECALE	3500000
16504549	Toyota	YARIS	2007	"1,500 cc"	Hatchback	Gasolina	Manual	Excelente	180000	3	SI	SI	NO	03 de Febrero del 2020	Este vehículo ha sido visto 279 veces.	edición con cinco bolsas de aire y único dueño en el país. precio negociable	3500000
40350239	Hyundai	H100	2008	"2,500 cc"	Camión 4.0-4.5 ton.	Diesel	Manual	Regular	250000	2	SI	NO	NO	03 de Febrero del 2020	Este vehículo ha sido visto 200 veces.	CIGUEÑAL DAÑADO. PUEDE COMPRAR UN MOTOR TAPA A TAPA . LLANTAS NUEVAS. AL DIA RTV SUSPENSION EXC.	3500000
38837800	Toyota	COROLLA	1973	"1,400 cc"	Sedán	Gasolina	Manual	Excelente	380000	2	SI	NO	NO	03 de Febrero del 2020	Este vehículo ha sido visto 413 veces.	vehiculo en perfecto estado	3500000
74566539	Nissan	FRONTIER XE	2002	"2,400 cc"	Pickup 4x2	Gasolina	Manual	Bueno	233000	3	SI	SI	NO	03 de Febrero del 2020	Este vehículo ha sido visto 479 veces.		3500000
41215152	Ford	ECONOLINE	1983	"5,675 cc"	Camión 1.0-3.5 ton.	Gasolina	Automática/Dual	Excelente	88	2	SI	SI	SI	04 de Febrero del 2020	Este vehículo ha sido visto 288 veces.	Camión Ford Econoline en excelente estado original. llantas nuevas y al día. Esta como nuevo	3500000
98459473	Hyundai	ACCENT	2007	"1,600 cc"	Sedán	Gasolina	Manual	Excelente	90080	4	SI	SI	NO	04 de Febrero del 2020	Este vehículo ha sido visto 157 veces.	Hyundai accent   para inscribir versión americana	3500000
85142760	Nissan	D21	2001	"2,600 cc"	Pickup 4x2	Diesel	Manual	Excelente	245000	2	SI	SI	NO	05 de Febrero del 2020	Este vehículo ha sido visto 237 veces.	En excelente estado muy cuidado	3500000
44010307	Daihatsu	TERIOS	2006	"1,300 cc"	Todo Terreno 4x4	Gasolina	Manual	Excelente	175000	5	SI	SI	NO	05 de Febrero del 2020	Este vehículo ha sido visto 240 veces.	Solo efectivo. El vehiculo está en san rafael de alajuela	3500000
91196571	Fiat	LINEA	2014	"1,400 cc"	Sedán	Gasolina	Manual	Muy Bueno	108	4	SI	SI	NO	06 de Febrero del 2020	Este vehículo ha sido visto 476 veces.	Llantas nuevas ..	3500000
70550878	Toyota	YARIS	2004	"1,500 cc"	Sedán	Gasolina	Manual	Excelente	209000	4	SI	SI	NO	07 de Febrero del 2020	Este vehículo ha sido visto 147 veces.	Buen estado manual	3500000
1026730	Mitsubishi	MONTERO SPORT	2003	"3,000 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	145000	5	SI	SI	SI	07 de Febrero del 2020	Este vehículo ha sido visto 358 veces.	Excelente estado se recibe y se financia	3500000
14323173	Honda	CRV	2005	"2,400 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Muy Bueno	152000	5	SI	NO	NO	11 de Febrero del 2020	Este vehículo ha sido visto 103 veces.	RTV recientemente realizado. Contactar primero por whastup.	4850000
11692017	Nissan	FRONTIER	2000	"2,400 cc"	Pickup 4x2	Gasolina	Manual	Bueno	222487	2	SI	SI	NO	10 de Febrero del 2020	Este vehículo ha sido visto 167 veces.		3500000
63418776	Kia	SPORTAGE	2016	"2,000 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	68000	5	SI	SI	NO	06 de Febrero del 2020	Este vehículo ha sido visto 557 veces.	UN SOLO DUEÑO - SOLO USO EN CIUDAD  - EXCELENTE ESTADO	9500000
4304024	Hino	DUTRO 300	2011	"4,000 cc"	Camión 1.0-3.5 ton.	Diesel	Manual	Excelente	145785	2	SI	SI	SI	07 de Febrero del 2020	Este vehículo ha sido visto 293 veces.	FRENO MOTOR !	9500000
5786209	Hino	DUTRO	2008	"4,000 cc"	Camión 4.0-4.5 ton.	Diesel	Manual	Excelente	178104	2	SI	SI	SI	07 de Febrero del 2020	Este vehículo ha sido visto 266 veces.	TURBO DIESEL INTERCOOLER !! SE RECIBE Y FINANCIA	9500000
53747340	Nissan	XTRAIL	2015	"2,500 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	46000	5	SI	SI	NO	08 de Febrero del 2020	Este vehículo ha sido visto 1169 veces.	EXC ESTADO UN SOLO DUEÑO RÉCORD DE AGENCIA TERMINE DE ESTRENARLO	9500000
9297128	Audi	A3	2015	"1,200 cc"	Sedán	Gasolina	Automática/Dual	Excelente	63000	4	SI	NO	SI	09 de Febrero del 2020	Este vehículo ha sido visto 692 veces.	Nacional. Un Dueño. FB Z MOTORS. Contactenos x Whatsapp es más fácil !! Pocos kms	9500000
94841622	International	9400	1994	"1,400 cc"	Camión 10.0 ton. o más	Gasolina	Manual	Muy Bueno	ND	2	SI	SI	NO	06 de Febrero del 2020	Este vehículo ha sido visto 137 veces.	SanCarlosOsanjose motorCummisN-catorcecajacientocuarentayseis-dieztandemMackcuarentaycuatromillibras	9500000
22458052	Nissan	PATROL	2007	"3,000 cc"	Todo Terreno 4x4	Diesel	Manual	Excelente	185000	3	SI	SI	NO	06 de Febrero del 2020	Este vehículo ha sido visto 102 veces.	Mas Info al siete dos cero tres trece veinticuatro por whatsapp	9500000
10231895	Toyota	HILUX	2004	"2,800 cc"	Pickup 4x4	Diesel	Manual	Excelente	299000	2	SI	SI	NO	06 de Febrero del 2020	Este vehículo ha sido visto 393 veces.	El verdadero HiLux. Muy buen estado.	9500000
98927990	Toyota	PRADO	2007	"3,000 cc"	Todo Terreno 4x4	Diesel	Manual	Excelente	320000	5	SI	SI	SI	06 de Febrero del 2020	Este vehículo ha sido visto 492 veces.	De oportunidad en Perfecto estado mecánico y de carrocería!!	9500000
31754957	Nissan	JUKE	2014	"1,600 cc"	Todo Terreno 4x2	Gasolina	Manual	Muy Bueno	76000	4	SI	SI	NO	07 de Febrero del 2020	Este vehículo ha sido visto 105 veces.	DOSCIENTOS TREINTA Y CINCO CABALLOS	9500000
97923940	Jeep	COMPASS	2014	"2,000 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Muy Bueno	75000	5	SI	SI	NO	07 de Febrero del 2020	Este vehículo ha sido visto 178 veces.	Está en millas buen mantenimiento	9500000
44504472	Hyundai	H1	2010	"2,500 cc"	Sedán	Diesel	Manual	Excelente	131000	4	SI	SI	SI	07 de Febrero del 2020	Este vehículo ha sido visto 87 veces.	Impecable Super económico rtv al al dia	9500000
8984450	Mitsubishi	L200	2007	"2,500 cc"	Pickup 4x4	Diesel	Manual	Excelente	215000	4	SI	NO	NO	10 de Febrero del 2020	Este vehículo ha sido visto 275 veces.	"Muy cuidado, tdi, llantas nuevas etc, estaba guardado, full mantenimiento, el mejor"	9500000
58828023	Hyundai	CRETA GL	2016	"1,600 cc"	Todo Terreno 4x2	Gasolina	Manual	Excelente	65000	4	SI	SI	NO	10 de Febrero del 2020	Este vehículo ha sido visto 91 veces.	En muy buen estado único dueño	9500000
37460733	Suzuki	VITARA	2017	"1,600 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	51000	5	SI	NO	NO	11 de Febrero del 2020	Este vehículo ha sido visto 396 veces.	Solamente Whatsapp - Excelente estado	12200000
79054376	Hyundai	ELANTRA SE	2014	"1,800 cc"	Sedán	Gasolina	Automática/Dual	Excelente	70000	4	SI	SI	NO	06 de Julio del 2019	Este vehículo ha sido visto 4166 veces.	Para inscribir impecable versión SE rtv al dia	6750000
14418134	Citroen	DS3 TURBO	2014	"1,600 cc"	Hatchback	Gasolina	Manual	Excelente	62000	2	SI	SI	NO	12 de Agosto del 2019	Este vehículo ha sido visto 3349 veces.	Ciento sesenta caballos. Económico. Cuero y calefacción. Seis Airbags. Full extras!	6750000
9201364	Hyundai	SANTA FE	2007	"2,700 cc"	Todo Terreno 4x2	Gasolina	Manual	Excelente	82350	4	SI	SI	SI	27 de Setiembre del 2019	Este vehículo ha sido visto 1510 veces.	"PRECIOSO FULL EXTRAS EXELENTES CONDICIONES CD RTV PAQUETE ELECTRICO,AROS DE LUJO,VERCION AMERICANA,,"	6750000
5378708	Hyundai	ELANTRA GT	2013	"1,800 cc"	Sedán	Gasolina	Automática/Dual	Excelente	67859	5	SI	SI	SI	20 de Noviembre del 2019	Este vehículo ha sido visto 2124 veces.	"SUPER LINDO,FULL EXTRAS, AROS DE LUJO,CD,RTV,PAQUETE ELECTRICO,ALOGENOS,VERCION GT, FRENOS DE DISCO,"	6750000
6358726	Hyundai	ACCENT	2016	"1,600 cc"	Sedán	Gasolina	Automática/Dual	Excelente	38120	4	SI	SI	SI	06 de Diciembre del 2019	Este vehículo ha sido visto 1277 veces.	"SUPER LINDO,FULL EXTRAS, PARA INSCRIBIR,PAQUETE ELECTRICO,CD,RTV,VERCION AMERICANA,PARA ENTREGA INME"	6750000
2762752	Toyota	HILUX	2017	"2,500 cc"	Pickup 4x4	Diesel	Manual	Excelente	95134	4	SI	NO	SI	08 de Febrero del 2020	Este vehículo ha sido visto 172 veces.	Noventa y cinco mil ciento treinta y cuatro kms.	18592000
39891243	Ford	EDGE	2010	"3,500 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Muy Bueno	108000	5	SI	SI	NO	06 de Febrero del 2020	Este vehículo ha sido visto 215 veces.	Excelente estado RTV al dia Llantas nuevas.	6700000
16607888	Hyundai	ELANTRA	2014	"1,800 cc"	Sedán	Gasolina	Manual	Excelente	80500	4	SI	NO	NO	06 de Febrero del 2020	Este vehículo ha sido visto 154 veces.	Un solo dueño al día.	6700000
60753000	BMW	325I	2006	"3,000 cc"	Sedán	Gasolina	Manual	Excelente	198000	4	SI	SI	NO	12 de Febrero del 2020	Este vehículo ha sido visto 78 veces.	Radio Android Butacas Run Flat nuevas Luces Led Cámara de retroceso GPS y antirrobo desde el celula.	6700000
7659455	Daihatsu	TERIOS BEGO	2014	"1,500 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Muy Bueno	116700	4	SI	SI	SI	13 de Febrero del 2020	Este vehículo ha sido visto 112 veces.	PERFECTO ESTADO-NACIONAL	6700000
42941191	Kia	RIO	2016	"1,600 cc"	Sedán	Gasolina	Manual	Muy Bueno	110000	4	SI	NO	NO	14 de Febrero del 2020	Este vehículo ha sido visto 32 veces.		6700000
72888729	Honda	CRV	2004	"2,400 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	151408	5	SI	SI	NO	13 de Febrero del 2020	Este vehículo ha sido visto 26 veces.	Muy buen estado	5000000
2082088	Honda	CIVIC	2010	"1,800 cc"	Sedán	Gasolina	Manual	Excelente	118500	2	SI	SI	SI	19 de Diciembre del 2019	Este vehículo ha sido visto 1253 veces.	EXCELENTE ESTADO - FINANCIAMIENTO DISPONIBLE - PRECIO NEGOCIABLE	6720495
2403437	Great	Wall M4	2017	"1,500 cc"	Hatchback	Gasolina	Manual	Excelente	15800	4	SI	SI	SI	16 de Enero del 2019	Este vehículo ha sido visto 1897 veces.	COMO NUEVO TERMINE DE ESTRENAR GARANIA DE AGENCIA PERFECO ESTADO FINANCIO	6750000
3880333	Great	Wall M4	2017	"1,500 cc"	Hatchback	Gasolina	Manual	Excelente	17500	4	SI	NO	NO	20 de Setiembre del 2019	Este vehículo ha sido visto 1786 veces.	como nuevo garantia de un año mas marchamo don mil veinte y  dos cambios de aceite gratis	6750000
8404697	Nissan	PATHFINDER	2016	"35,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	51000	4	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 527 veces.	En efectivo se mejora el precio	15600000
2678276	Nissan	SENTRA SR	2013	"1,800 cc"	Sedán	Gasolina	Automática/Dual	Excelente	122000	4	SI	SI	SI	10 de Febrero del 2020	Este vehículo ha sido visto 607 veces.	Excelente estado. Garantia. Recorrido en millas.  No se lo piderda	6590000
9107102	Hyundai	ACCENT	2016	"1,600 cc"	Sedán	Gasolina	Automática/Dual	Excelente	ND	4	SI	SI	SI	31 de Mayo del 2019	Este vehículo ha sido visto 4014 veces.	"Recibo, Financio, Impecable"	6600000
9716757	Citroen	C-ELYSEE N1	2018	"1,600 cc"	Sedán	Gasolina	Manual	Excelente	57000	4	SI	SI	SI	21 de Enero del 2020	Este vehículo ha sido visto 486 veces.	"Precios competitivos, negociables de contado, Vehículos GARANTIZADOS  FINANCIAMIENTO *Aplican restri"	6555000
8858937	Daihatsu	TERIOS	2014	"1,500 cc"	Todo Terreno 4x4	Gasolina	Manual	Excelente	101727	4	SI	SI	NO	03 de Febrero del 2020	Este vehículo ha sido visto 273 veces.	FINANCIAMIENTO DISPONIBLE	6557319
36595146	Mazda	B2500	2006	"2,500 cc"	Pickup 4x4	Diesel	Manual	Muy Bueno	320000	4	SI	SI	NO	20 de Enero del 2020	Este vehículo ha sido visto 1127 veces.	Un solo dueño desde agencia; muy buen estado de carrocería y motor	6575000
98669722	Toyota	COROLLA S	2010	"1,800 cc"	Sedán	Gasolina	Manual	Excelente	139000	4	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 106 veces.	FULL EXTRAS CUERO RTV AL DIA LLAME A CONSULTAR	6575000
6950662	Hyundai	SANTA FE GL	2008	"2,200 cc"	Todo Terreno 4x2	Diesel	Automática/Dual	Excelente	140000	4	SI	NO	NO	31 de Julio del 2019	Este vehículo ha sido visto 3020 veces.	"EXCELENTE ESTADO, SÚPER ECONÓMICO. CINCO PASAJEROS"	6578000
2582839	Fiat	500 POP	2014	"1,250 cc"	Sedán	Gasolina	Manual	Excelente	75000	2	SI	NO	NO	17 de Noviembre del 2019	Este vehículo ha sido visto 1393 veces.		6578000
5396281	Fiat	500 POP	2016	"1,200 cc"	Hatchback	Gasolina	Manual	Excelente	45000	2	SI	SI	NO	19 de Diciembre del 2019	Este vehículo ha sido visto 1256 veces.	"Financio, Excelente estado."	6578000
4789674	Chevrolet	CRUZE	2015	"1,800 cc"	Sedán	Gasolina	Automática/Dual	Excelente	48368	4	SI	NO	NO	13 de Febrero del 2020	Este vehículo ha sido visto 76 veces.	SEDAN	6578000
3001803	Audi	A4	2009	"2,000 cc"	Sedán	Diesel	Automática/Dual	Excelente	174802	4	SI	NO	NO	14 de Febrero del 2020	Este vehículo ha sido visto 122 veces.	SEDAN	6578000
1848545	Toyota	COROLLA	2012	"1,800 cc"	Sedán	Gasolina	Manual	Excelente	48412	4	SI	NO	NO	15 de Febrero del 2020	Este vehículo ha sido visto 30 veces.	SEDAN	6578000
4438522	Ssang	Yong REXTON	2012	"2,700 cc"	Todo Terreno 4x4	Diesel	Manual	Excelente	136000	4	SI	SI	SI	23 de Diciembre del 2019	Este vehículo ha sido visto 1672 veces.	"Veinsa Usados, recibimos, financiamos, contactenos."	6590000
93957822	Hyundai	ELANTRA	2013	"1,800 cc"	Sedán	Gasolina	Manual	Excelente	69200	4	SI	SI	SI	15 de Julio del 2019	Este vehículo ha sido visto 1949 veces.	RECIBO. Gastos incluidos. Full extras. Para inscribir. Excelente estado. Versión USA. Cero óxido.	6600000
1086378	Suzuki	GRAND VITARA	2015	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	ND	4	SI	NO	NO	30 de Agosto del 2019	Este vehículo ha sido visto 4106 veces.	"VERSION NACIONAL, VIDRIOS Y ESPEJOS ELECTRICOS, AROS DE LUJO, CUATRO POR CUATRO, AUTOMATICO"	9031578
9451505	Hyundai	TUCSON	2015	"2,000 cc"	Todo Terreno 4x2	Gasolina	Manual	Excelente	66000	5	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 149 veces.	Financiamiento disponible	9009000
9457237	Honda	ACCORD	2013	"3,500 cc"	Sedán	Gasolina	Automática/Dual	Excelente	160000	5	SI	SI	SI	11 de Diciembre del 2019	Este vehículo ha sido visto 1524 veces.	"Un solo dueño, mantenimiento agencia, muy cuidado, Recubrimiento cerámico"	9079365
2098801	Suzuki	GRAND VITARA	2015	"2,400 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	125000	4	SI	SI	NO	05 de Febrero del 2020	Este vehículo ha sido visto 327 veces.	EXCELENTE ESTADO. CÁMARA DE RETROCESO. LLANTAS NUEVAS. PRECIO MÁS TRASPASO	9079365
92178544	Hyundai	TUCSON	2013	"2,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	112000	5	SI	SI	NO	11 de Febrero del 2020	Este vehículo ha sido visto 57 veces.	Camioneta en buen estado. Esta en San Rafael de Alajuela	9080000
9416557	Nissan	MURANO	2012	"3,500 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	128787	4	SI	NO	NO	24 de Enero del 2020	Este vehículo ha sido visto 539 veces.	TODO TERRENO	9094800
4435434	Hyundai	ELANTRA	2016	"1,600 cc"	Sedán	Gasolina	Automática/Dual	Excelente	82000	4	SI	NO	NO	27 de Enero del 2020	Este vehículo ha sido visto 318 veces.	AUTOMOVIL	9094800
6452847	Mitsubishi	MONTERO GLS	2017	"2,835 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	51000	4	SI	NO	SI	10 de Diciembre del 2019	Este vehículo ha sido visto 3518 veces.	Impecable y hermoso FB: Z MOTORS. Contáctenos x WhatsApp.	15995000
2291039	Audi	A4	2013	"1,800 cc"	Sedán	Gasolina	Automática/Dual	Excelente	104777	4	SI	NO	NO	29 de Enero del 2020	Este vehículo ha sido visto 489 veces.	SEDAN	9094800
4643268	Hyundai	ACCENT	2018	"1,400 cc"	Sedán	Gasolina	Automática/Dual	Excelente	ND	4	SI	NO	NO	31 de Enero del 2020	Este vehículo ha sido visto 179 veces.	AUTOMOVIL	9094800
6759481	Hyundai	ACCENT	2018	"1,400 cc"	Sedán	Gasolina	Automática/Dual	Excelente	ND	4	SI	NO	NO	31 de Enero del 2020	Este vehículo ha sido visto 182 veces.	AUTOMOVIL	9094800
6566504	Hyundai	ACCENT	2018	"1,400 cc"	Sedán	Gasolina	Automática/Dual	Excelente	ND	4	SI	NO	NO	31 de Enero del 2020	Este vehículo ha sido visto 180 veces.	AUTOMOVIL	9094800
5429451	Hyundai	ACCENT	2018	"1,400 cc"	Sedán	Gasolina	Automática/Dual	Excelente	ND	4	SI	NO	NO	31 de Enero del 2020	Este vehículo ha sido visto 179 veces.	AUTOMOVIL	9094800
6803083	Hyundai	ACCENT	2018	"1,400 cc"	Sedán	Gasolina	Automática/Dual	Excelente	ND	4	SI	NO	NO	03 de Febrero del 2020	Este vehículo ha sido visto 138 veces.	AUTOMOVIL	9094800
7921733	Hyundai	ACCENT	2018	"1,400 cc"	Sedán	Gasolina	Automática/Dual	Excelente	ND	4	SI	NO	NO	06 de Febrero del 2020	Este vehículo ha sido visto 106 veces.	AUTOMOVIL	9094800
78381411	Toyota	HILUX	2004	"2,800 cc"	Pickup 4x4	Diesel	Manual	Muy Bueno	300000	2	SI	SI	SI	29 de Enero del 2020	Este vehículo ha sido visto 1758 veces.	SE RECIBE MENOS VALOR SAN VITO ZONA SUR SIEMPRE EN BATEA NUNCA CAJON	6500000
